'08244',BGKT BSP SPL   ,33
'15027',MAURYA EXP     ,50
'14519',KISAN EXPRESS  ,20
'18422',AII PURI EXP   ,41
'13242',RJPB BANKA EXP ,19
'13241',BANKA RJPB EXP ,19
'13240',KOTA PNBE EXP  ,25
'13247',DNR CAPITAL EXP,47
'13246',CAPITAL EXP    ,38
'13245',CAPITAL EXPRESS,38
'15316',GOKUL EXPRESS  ,18
'13248',KYQ CAPITAL EXP,47
'59802',JP RTM FASTPASS,38
'59801',KOTA JAIPUR PAS,11
'12932',BCT DOUBLEDECKE,10
'12933',KARNAVATI EXP  ,11
'12931',ADI DOUBLE DECK,10
'12936',SURAT BDTS EXP ,9
'12937',GARBHA EXPRESS ,18
'12934',KARNAVATI EXP  ,10
'12935',BDTS SURAT EXP ,9
'12938',GARBHA EXPRESS ,17
'12939',PUNE JAIPUR EXP,12
'14219',BSB LKO EXP    ,11
'14218',UNCHAHAR EXP   ,41
'15315',GOKUL EXP      ,18
'04416',NDLS BJU AC  SP,14
'14210',LKO BDL INTRCIT,12
'04414',SVDK DEE SPL   ,12
'04415',BJU NDLS AC SPL,14
'14215',GANGA GOMTI EXP,10
'04413',DEE SVDK SPL   ,12
'14217',UNCHAHAR EXP   ,42
'14216',GANGA GOMTI EXP,10
'15928',DBRG RNY EXPRES,22
'15929',DIBRUGARH EXP  ,51
'15927',RNY DBRG EXPRES,22
'22656',NZM TVC SF EXP ,29
'14324',ROK NDLS EXP   ,6
'14321',BE BHUJ EXP    ,44
'14320',BE INDB EXPRESS,20
'14323',NDLS ROK EXP   ,6
'14322',BAREILLY EXPRES,44
'15107',CPR MTJ EXPRESS,22
'15104',GKP INTERCITY  ,17
'15103',MUV INTERCITY  ,16
'15818',SHTT DBB RR EXP,20
'24370',TRIVENI EXP    ,46
'22889',DGHA PURI SUP E,13
'22161',RAJYA RANI EXP ,11
'18516',VSKP TATA EXP  ,25
'22604',KHARAGPUR EXP  ,20
'54254',LKO PYG PASS   ,31
'12594',LJN GARIB RATH ,6
'12590',GORAKHPUR EXP  ,31
'12591',GKP YPR EXPRESS,41
'12592',GORAKHPUR EXP  ,39
'12593',LJN BPL G R    ,6
'14810',JU JSM EXPRESS ,11
'12848',DGHA HWH DURONT,2
'12849',BSP PUNE SUP EX,18
'22880',TPTY BBS  SF EX,20
'12842',COROMANDEL EXP ,16
'12843',PURI  ADI EXP  ,43
'12840',HOWRAH MAIL    ,37
'12841',COROMANDAL EXP ,14
'12846',BHUBANESHWAR EX,21
'12847',HWH DGHA DURONT,2
'12844',ADI PURI EXP   ,43
'12845',BBS YPR SUP EXP,21
'11003',RAJYA RANI EXP ,22
'14522',UMB DLI  EXP   ,12
'14521',DLI UMB EXP    ,12
'14520',KISAN EXPRESS  ,20
'11007',DECCAN EXPRESS ,12
'11006',CHALUKYA  EXP  ,38
'11005',PUDUCHERRY EXP ,39
'11004',RAJYA RANI EXP ,22
'15032',CDG RMR  EXP   ,11
'15033',HW RMR EXP     ,7
'11009',SINHAGAD EXP   ,12
'11008',DECCAN EXPRESS ,11
'15036',UTR SAMPRK K EX,9
'22388',BLACKDIAMOND EX,16
'15034',RMR HW EXP     ,7
'15035',UTR SAMPRK K EX,12
'52549',JOYRIDE STEAM  ,3
'15631',BME GHY EXPRESS,35
'15817',DBB SHTT RR EXP,20
'22621',RMM CAPE EXP   ,12
'22620',TEN BILASPUR EX,32
'22623',MADURAI EXPRESS,12
'22622',CAPE RMM EXP   ,12
'22625',SBC DOUBLE DECK,9
'22624',CHENNAI EXPRESS,12
'22627',TIRUNELVELI EXP,8
'22626',MAS DOUBLE DECK,10
'22629',DADAR TEN EXP  ,28
'22628',TPJ EXPRESS    ,8
'22856',TPTY SRC SUP EX,19
'54077',BE DLI PSNGR   ,28
'22461',SHRI SHAKTI EXP,9
'14503',KLK SVDK EXPRES,10
'12446',UTTAR S KRANTI ,10
'12447',U P SMPRK KRNTI,12
'12444',ANVT HLZ S F EX,13
'12445',UTTAR S KRANTI ,10
'12442',BILASPUR RJDHNI,10
'12443',HLZ ANVT WKLY S,14
'12440',NDLS RNC RAJ EX,12
'12441',BSP NDLS RAJ EX,9
'51029',BB BJP FAST PAS,31
'51028',FAST PASSENGER ,29
'59208',BHAVNAGAR PASS ,63
'12448',U P SMPRK KRNTI,14
'12449',GOA SMPRK K EXP,15
'19165',SABARMATI EXP  ,73
'16102',CHENNAI EXPRESS,25
'16101',RAMESWARAM EXP ,24
'16106',TCN CHENNAI EXP,28
'16105',TIRUCHENDUR EXP,28
'19167',SABARMATI EXP  ,60
'14712',SGNR RKSH EXP  ,25
'15234',DBG KOAA EXPRES,9
'15635',GUWAHATI EXPRES,44
'14713',SGNR JAT EXP   ,15
'19029',BDTS DEE EXPRES,27
'19028',VIVEK EXPRESS  ,33
'15235',HWH DBG EXPRESS,11
'19024',FZR BCT JANTA  ,96
'19027',VIVEK EXPRESS  ,33
'19021',BDTS LJN EXPRES,23
'15236',DBG HWH EXPRESS,11
'16031',ANDAMAN EXPRESS,84
'19022',LJN BDTS EXP   ,23
'16217',MYS SNSI EXPRES,23
'16216',CHAMUNDI EXPRES,10
'16215',CHAMUNDI EXP   ,10
'16210',AJMER EXPRESS  ,45
'17610',PAU PNBE EXP   ,16
'19168',SABARMATI EXP  ,58
'17613',PUNE NANDED EXP,10
'17614',NED PUNE EXP   ,10
'17615',KCG MDU EXP    ,23
'17616',KACHEGUDA EXP  ,23
'15231',BJU GONDIA EXP ,32
'12051',JAN SHATABDI EX,10
'13509',ASN GD EXPRESS ,22
'12053',HW ASR JNSHTBDI,11
'12052',JAN SHATABDI EX,10
'12055',DDN JANSHTBDI  ,11
'12054',ASR HW JNSHTBDI,11
'12057',UHL JANSHATABDI,14
'12056',NDLS JANSHATABD,10
'12059',NZM JAN SHATABD,10
'12058',NDLS JANSHTBDI ,15
'15233',KOAA DBG EXP   ,9
'15661',RNC  KYQ EXPRES,28
'16589',RANI CHENNAMMA ,29
'13507',ASN GKP EXPRESS,15
'01419',PAU TTKL FARE S,19
'12696',TVC CHENNAI EXP,24
'12695',TRIVANDRUM EXP ,23
'12694',PEARL CITY EXP ,23
'12693',PEARL CITY EXP ,23
'12692',CHENNAI EXPRESS,15
'12691',SSPN EXPRESS   ,12
'12690',NCJ CHENNAI EXP,21
'15667',KAMAKHYA EXPRES,38
'57652',RAL SC PASSENGE,41
'12698',TVC CHENNAI EXP,15
'15665',B  G  EXPRESS  ,10
'52228',TPU ASH EXPRESS,14
'54076',SITAPURCITY PAS,44
'53178',LGL SDAH PASS  ,36
'53175',SDAH LGL PGR   ,35
'53172',LGL SDAH PASS  ,38
'19803',KOTA JAT EXP   ,28
'19802',INTERCITY EXP  ,14
'19801',INDB INTERCITY ,14
'16360',PNBE ERS EXPRES,45
'19806',UHP KOTA EXP   ,22
'19805',KOTA UHP EXPRES,22
'19804',JAT KOTA EXP   ,28
'22883',PURI YPR G RATH,26
'17019',AII HYB EXP    ,30
'11652',JBP INTERCITY E,13
'22926',PASCHIM EXPRESS,34
'11651',SGRL  INTERCITY,13
'57258',TIRUPATI PSGR  ,90
'52546',JOYRIDE DIESEL ,3
'52574',JOYRIDE DIESEL ,3
'52575',JOYRIDE DIESEL ,3
'52572',HIMALAYAN WHEEL,3
'52573',HIMALAYAN WHEEL,3
'52570',RED PANDA      ,5
'52571',RED PANDA      ,5
'22830',SHM BHUJ  SF EX,31
'22831',HWH SSPN EXPRES,17
'22832',HOWRAH EXP     ,17
'22835',SHM PURI SF EXP,11
'22836',PURI SHM SF EXP,11
'52548',JOYRIDE STEAM  ,3
'22903',BHUJ AC S F EXP,8
'12279',TAJ EXPRESS    ,11
'12278',SATABDI EXPRESS,8
'12270',MAS DURONTO EXP,3
'12273',NDLS   DURONTO ,5
'12275',NDLS DURONTO EX,4
'12274',HWH DURONTO EXP,4
'12277',SATABDI EXPRESS,9
'12276',ALD DURONTO EXP,4
'18568',QLN  VSKP EXP  ,35
'14660',JSM DLI EXPRESS,38
'14662',MALANI EXP     ,35
'18567',VSKP QLN EXP   ,35
'57619',RAL SC FASTPASS,23
'19610',HW AII EXP     ,18
'12305',KOLKATA RJDHNI ,11
'12304',POORVA EXPRESS ,27
'12307',HWH JU  EXPRESS,31
'12306',KOLKATA  RJDHNI,11
'12301',KOLKATA RAJDHNI,11
'12303',POORVA EXPRESS ,27
'12302',KOLKATA RJDHNI ,10
'18417',RAJYA RANI EXP ,17
'13255',PPTA CDG EXP   ,16
'13256',CDG  PPTA EXP  ,16
'12309',RJPB RAJDHANI  ,8
'12308',JU HWH SUPFAST ,27
'18411',INTER CITY EXP ,27
'18410',SRIJAGANNATH EX,21
'12909',NZM GARIB RATH ,9
'12908',MHRST SMPRK K E,5
'12907',BDTS SMPRK K EX,5
'12906',HWH PBR  OKHAEX,35
'12905',PBR HOWRAH EXP ,31
'12904',GOLDN TEMPLE ML,35
'12903',GOLDENTEMPLE ML,35
'12902',GUJARAT MAIL   ,13
'12901',GUJARAT MAIL   ,14
'15620',KYQ GYA WKLY EX,21
'22131',GYAN GANGA EXP ,21
'14208',PADMAVAT EXPRES,15
'14209',BDL LKO INTRCTY,12
'14203',BSB LKO INTRCIT,16
'14206',DLI FD EXP     ,11
'14207',PADMAVAT EXPRES,15
'14204',LKO BSB INTRCIT,16
'14205',FD DLI EXP     ,11
'22132',GYAN GANGA SF  ,19
'05065',CPR LJN SPL    ,14
'05066',LJN CPR SPL    ,14
'01082',BSL DR T F SPL ,8
'01081',DR BSL T F SPL ,8
'53004',MLDT HWH F PAS ,39
'15959',KAMRUP EXPRESS ,56
'18189',TATA ALLP EXP  ,86
'15483',MAHANANDA EXP  ,59
'18184',DNR TATA EXP   ,35
'18181',TATA CPR EXP   ,51
'18183',TATA  DNR EXP  ,36
'15484',MAHANANDA EXP  ,60
'11123',BJU GWL MAIL   ,49
'11124',GWL BJU MAIL   ,49
'11125',IND GWALIAR EXP,12
'11126',GWL INDB EXPRES,10
'14682',JUC NDLS EXPRES,23
'14681',NDLS JUC EXPRES,23
'12877',RNC GARIB RATH ,16
'12876',NEELACHAL EXP  ,42
'12875',NEELACHAL EXP  ,42
'12874',JHARKHAND EXP  ,22
'12873',JHARKHAND S J E,21
'12872',ISPAT EXPRESS  ,30
'12871',ISPAT EXPRESS  ,30
'12870',HWH CSTM EXPRES,19
'12879',LTT BBS SUP EXP,19
'12878',NDLS RNC G RATH,17
'15007',MUV LJN EXPRESS,37
'15006',DDN GKP EXP    ,16
'15005',GKP DDN EXPRESS,16
'15004',CHAURICHAURAEXP,28
'15003',CHAURICHAURAEXP,31
'15002',DDN MFP EXP    ,26
'15001',MFP DDN EXP    ,26
'58871',BTC JBP PASS   ,21
'15009',CHITRAKUT  EXP ,27
'15008',LJN MUV EXP    ,38
'11018',KIK LTT EXPRESS,32
'11019',KONARK EXPRESS ,54
'11014',LOKMANYA TT EXP,35
'11015',KUSHINAGAR EXP ,48
'11016',KUSHINAGAR EXP ,46
'11017',LTT KARAIKAL EX,32
'11010',SINHAGAD EXP   ,11
'11011',LTT NANDED EXP ,16
'11012',NED LTT EXPRESS,16
'11013',COIMBATORE EXP ,35
'23010',DOON EXXPRESS  ,71
'18029',LTT SHALIMAR EX,83
'22632',ANUVRAT EXP    ,32
'22633',NIZAMUDDIN EXP ,30
'22630',TEN  DR  EXPRES,29
'22631',ANUVRATEXPRESS ,32
'22636',MADGAON EXP    ,11
'22637',WEST COAST EXP ,34
'22634',NZM TVC SF EXP ,30
'22635',MAQ INTERCITY E,11
'56502',UBL BZA PASSR  ,72
'22638',WEST COAST EXP ,36
'22639',ALLEPPEY EXP   ,27
'04941',LKO SVDK SPL   ,12
'04942',SVDK LKO SPL   ,12
'12473',SARVODAYA EXP  ,24
'12472',SWARAJ EXPRESS ,24
'12471',SWARAJ EXPRESS ,25
'12470',JAT CNB EXPRESS,14
'12477',JAM JAT EXPRESS,29
'12476',JAT HAPA EXP   ,29
'12475',HAPA JAT EXPRES,29
'12474',SARVODAYA EXP  ,23
'12479',SURYA NAGRI EXP,17
'12478',JAT JAMNAGR EXP,29
'19328',UDZ RATLAM EXP ,16
'19329',UDAIPUR CITY EX,18
'19322',RJPB INDB EXPRE,17
'19323',INTERCITY EXP  ,8
'19321',INDB RJPB EXP  ,17
'19326',ASR INDB EXPRES,24
'19324',INDB INTERCITY ,8
'19325',IND AMRITSAR EX,26
'23347',SGRL PNBE LNK E,31
'23346',SKTN BSB INTER ,11
'57651',SC RAL PASSENGE,41
'23348',PNBE SGRL LNK E,31
'08450',PNBE BBS SPL   ,15
'19038',AVADH EXPRESS  ,66
'19039',AVADH EXPRESS  ,82
'16021',KAVERI  EXPRESS,24
'16022',KAVERI EXPRESS ,23
'19032',YOGA EXPRESS   ,42
'19033',GUJARAT QUEEN  ,27
'19030',DEE BDTS EXP   ,27
'19031',YOGA EXPRESS   ,47
'16201',SBC SMET EXP   ,11
'16202',SMET SBC EXP   ,11
'16203',TIRUPATHY EXP  ,10
'16204',TPTY MAS EXPRES,11
'16205',MYSORE EXPRESS ,12
'16206',TALGUPPA EXP   ,12
'19251',SMNH OKHA EXP  ,17
'16209',AII MYS EXPRESS,44
'56640',MADGAON PASSR  ,30
'56641',MAO MAQ PASS   ,30
'19259',KCVL BVC EXPRES,42
'12042',NJP HWH SHATABD,8
'12043',NDLS MOGA SHT  ,8
'12040',ANVT KGM SHT   ,8
'12041',SHATABDI EXPRES,8
'12046',CDG NDLS SHTBDI,3
'12047',NDLS BTI SHTBDI,6
'12044',NDLS SHATABDI  ,8
'12045',NDLS CDG SHTBDI,3
'12048',BTI NDLS SHTBDI,6
'12680',CHENNAI EXPRESS,14
'12681',COIMBATORE EXP ,9
'12682',CHENNAI EXP    ,9
'12683',BANGALORE SF EX,14
'12684',ERNAKULAM SF EX,14
'12685',MANGALORE EXP  ,19
'12686',CHENNAI EXP    ,19
'12687',DEHRADUN EXP   ,35
'01402',NGP SUR T F SPL,21
'12689',NAGERCOIL EXP  ,20
'01401',NGP TTKL FARE S,21
'16228',BANGALORE EXP  ,16
'16115',PUDUCHERRY EXP ,11
'16116',CHENNAI EXP    ,11
'16229',MYS BSB EXP    ,35
'56264',MYSORE PASS    ,17
'22857',SRC ANVT SF EXP,12
'56504',BZA BNC PASS   ,79
'16185',VELANKANNI EXP ,15
'16184',UZHAVAN EXPRESS,18
'57130',HYB BJP PSGR   ,51
'13401',INTERCITY   EXP,27
'13403',VANANCHAL EXP  ,27
'13402',INTERCITY  EXP ,27
'13404',VANANCHAL EXP  ,28
'18408',SNSI PURI EXP  ,28
'16188',ERS KARAIKALEXP,30
'16688',NAVYUG EXPRESS ,79
'18409',SRIJAGANNATHEXP,20
'16687',NAVYUG EXP     ,63
'12029',SWARNA SHTBDI  ,8
'11465',SMNH JBP EXPRES,47
'11464',JBP SOMNATH EXP,49
'11466',JBP SOMNATH EXP,48
'11463',SMNH JBP EXPRES,49
'57229',MTM VSKP PASSR ,35
'22858',ANVT SRC SF EXP,12
'52547',JOYRIDE STEAM  ,3
'17408',TIRUPATI EXPRES,19
'52545',KGN DJ NG TRAIN,5
'52544',DJ KGN NG TRAIN,5
'17405',KRISHNA EXPRESS,62
'17404',NS  TPTY EXP   ,23
'17407',PAMANI EXPRESS ,19
'17406',KRISHNA EXP    ,63
'17401',TPTY MTM NS EXP,30
'17402',MTM TPTY EXP   ,21
'12832',DHN GARIB RATH ,15
'18404',BBN CKP INT EXP,6
'01656',JBP PUNE SPECIA,13
'01655',PUNE JBP SUP SP,13
'18405',PURI  ADI EXP  ,40
'12268',BCT DURONTO EXP,2
'12269',DURONTO EXPRESS,3
'18406',ADI PURI EXP   ,40
'12262',HWH CSTM DURONT,5
'12263',NZM DURONTO EXP,7
'12260',SDAH DURONTO EX,4
'12261',HOWRAH DURONTO ,6
'12266',DURONTO EXPRESS,2
'12267',ADI DURONTO EXP,2
'12264',PUNE DURONTO EX,5
'12265',DEE JAT DURONTO,2
'14236',BE BSB EXPRESS ,44
'52551',JUNGLE SAFARI  ,6
'14056',BRAHMPUTRA MAIL,61
'14055',BRAHMPUTRA MAIL,63
'22996',AII BDTS SF EXP,17
'12316',ANANYA EXPRESS ,23
'12317',AKAL TAKHT EXP ,24
'12314',SEALDAH RJDHANI,10
'12315',ANNANYA  EXPRES,25
'12312',KALKA MAIL     ,40
'12313',SDAH RAJDHANIEX,11
'12310',RJPB RAJDHANI  ,8
'12311',HWH DLI KLK MAI,39
'18401',PURI OKHA EXP  ,41
'18402',OKHA PURI EXP  ,41
'18403',CKP BBN INT EXP,6
'13225',INTERCITY EXPRE,22
'15632',GHY BME BKN EXP,39
'12318',AKAL TAKHAT EXP,23
'13226',INTERCITY EXPRE,22
'12918',GUJRAT S KRANTI,10
'12919',MALWA EXPRESS  ,46
'14235',BSB BE EXPRESS ,47
'12910',BDTS GARIB RATH,9
'12911',BL HARIDWAR EXP,14
'12912',HW BL SUP EXP  ,14
'12913',TRISHATABDI EXP,14
'12914',TRISHATABDI EXP,14
'12915',ASHRAM EXPRESS ,20
'12916',ASHRAM EXPRESS ,20
'12917',GUJARAT SMPRK K,10
'17320',SC  UBL EXP    ,22
'28624',BARKA RJPB EXP ,25
'15636',DWARKA  EXPRESS,44
'59320',BPL RTM PASS   ,37
'15044',KGM LJN EXP    ,11
'13135',KOAA JYG EXP   ,18
'13134',BSB SDAH EXPRES,83
'13137',KOAA AMH EXPRES,22
'13136',JYG KOAA EXP   ,18
'13131',KOAA ANVT EXP  ,124
'13133',SDAH BSB EXP   ,81
'13132',ANVT KOAA EXP  ,93
'13138',AMH KOAA EXP   ,22
'15942',DBRG JHAJHA EXP,32
'15941',JHAJHA DBRG EXP,32
'18192',UTSARG EXP     ,31
'18191',UTSARG EXP     ,33
'14307',PRG BE EXPRESS ,40
'14309',UJJAINI EXPRESS,33
'14308',BE LKO ALD PASS,40
'12860',GITANJALI EXP  ,26
'12861',LINK DAKSIN EXP,59
'12863',HWH YPR EXPRESS,35
'12864',YPR HOWRAH EXP ,36
'12865',LALMATI EXPRESS,10
'12866',LALMATI EXPRESS,10
'12867',HWH PDY EXP    ,20
'12868',PDY HOWRAH EXP ,20
'12869',HOWRAH SUP EXP ,20
'15011',LJN CDG EXPRESS,19
'15012',CDG LJN EXPRESS,19
'15013',RANIKHET EXP   ,43
'15014',RANIKHET EXP   ,39
'15015',GKP YPR EXPRESS,28
'15016',YPR GORAKPUR EX,22
'15017',GORAKHPUR EXP  ,72
'15018',GKP LTT EXP    ,106
'11069',TULSI EXPRESS  ,25
'11068',SAKET EXPRESS  ,20
'11061',MUZAFFARPUR EXP,37
'11060',CPR LTT EXPRESS,24
'11063',MS SALEM EXP   ,18
'11062',MFP LTT EXPRESS,35
'11065',DARBHANGA  EXP ,40
'11064',SA CHENNAI EXP ,14
'11067',SAKET EXPRESS  ,25
'11066',DBG LTT EXPRESS,38
'02873',VSKP TPTY SF SP,8
'02877',KJM SPECIAL    ,13
'02874',TPTY VSKP SF SP,8
'02878',KJM VSKP EXP   ,13
'08892',SVDK BSP SPL   ,22
'22609',INTERCITY EXP  ,15
'22608',ERNAKULAM SF EX,14
'22607',BANGALORE SF EX,14
'22606',PURULIA EXPRESS,31
'22605',PRR  VM  EXPRES,31
'16351',NAGARCOIL EXP  ,46
'22351',PPTA YPR EXP   ,28
'22602',SNSI CHENNAI EX,24
'22601',SHIRDI EXPRESS ,23
'22352',PATLIPUTRAEXP  ,28
'23226',DNR SHC LINK EX,19
'23225',SHC DNR LINK EX,19
'18574',BGKT VSKP EXP  ,35
'12468',LEELAN EXP     ,15
'12469',CNB JAT EXPRESS,14
'12464',RJSTHN S KRNTI ,9
'12465',RANTHAMBORE EXP,27
'12466',INTERCITY EXP  ,29
'12467',LEELAN EXP     ,15
'12460',ASR NDLS EXP   ,17
'12461',MANDOR EXPRESS ,18
'12462',MANDOR EXPRESS ,16
'12463',RAJSTHN S KRANT,13
'18573',VSKP BGKT EXP  ,36
'16724',ANANTAPURI EXP ,31
'52973',UJN AK F PASS  ,39
'52974',AK UJN FAST PAS,38
'22512',KARMABHOOMI EXP,26
'22511',KARMABHOOMI EXP,26
'19006',SAURASHTRA MAIL,34
'19005',SAURASHTRA MAIL,43
'19263',DELHI SR EXPRES,28
'19262',KOCHUVELI EXP  ,30
'19261',PORBANDAR EXP  ,32
'19260',BVC KCVL EXP   ,42
'03401',BGP DNR SPECIAL,27
'19269',PBR MOTIHARI EX,33
'03402',DNR BGP SPL    ,27
'16569',YPR KCG EXP    ,15
'12079',JANSHATABDI EXP,11
'12078',JAN SHATABDI   ,10
'12077',JAN SHATABDI   ,10
'12076',JAN SHATABDI   ,13
'12075',JAN SHATABDI   ,14
'12074',BBS JAN SHATABD,9
'12073',BBS JAN SHATABD,9
'12072',JANSHATABDI EXP,7
'12071',JAN SHATABDI EX,7
'12070',JANSHATABDI EXP,15
'12679',COIMBATORE EXP ,13
'12678',BANGALORE EXP  ,17
'12675',KOVAI EXPRESS  ,14
'12674',CHERAN EXPRESS ,10
'12677',ERNAKULAM EXP  ,16
'12676',KOVAI EXP      ,15
'12671',NILAGIRI EXP   ,9
'12670',GANGAKAVERI EXP,24
'12673',CHERAN EXPRESS ,9
'12672',NILAGIRI EXP   ,10
'19314',INDORE EXPRESS ,17
'19313',INDB RJPB  EXP ,17
'19312',IND PUNE EXPRES,18
'19311',PUNE INDORE EXP,22
'19310',INDORE GNC EXP ,19
'54812',JU BPL PASS    ,90
'19061',RAMNAGAR EXPRES,32
'19060',SURAT INTERCITY,19
'13413',FARAKKA EXPRESS,63
'16612',CBE TN LINK EXP,16
'19062',RMR BDTS EXP   ,32
'13416',PNBE MLDT EXPRE,17
'13417',DGHA MLDT EXP  ,18
'13414',FARKKA EXPRESS ,60
'13415',MLDT PNBE EXPRE,17
'16301',VENAD EXPRESS  ,31
'19065',BDTS BGKT EXP  ,10
'13418',MLDT DGHA EXP  ,18
'13419',JANASEWA EXPRES,17
'16305',CANNANORE EXP  ,18
'16304',VANCHINAD EXP  ,20
'16307',CANNANORE EXP  ,28
'16306',ERNAKULAM EXP  ,19
'51421',PUNE NZB PASS  ,84
'06228',MYSORE EXP     ,15
'57230',VSKP MTM PASS  ,37
'11472',JBP INDB EXP   ,19
'12791',SC PNBE EXPRESS,28
'11471',INDB JBP EXP   ,19
'12781',SWARNA JAYANTHI,32
'12780',GOA EXPRESS    ,33
'12783',VSKP SC AC EXP ,15
'12782',SWARNA JAYANTHI,33
'12785',BANGALORE EXP  ,18
'12784',SC  VSKP AC EXP,15
'12786',KACHEGUDA EXP  ,17
'58014',BKSC HWH  PAS  ,37
'58013',HWH BKSC PASS  ,37
'58012',CKP HWH PAS    ,46
'58011',HWH CKP PAS    ,46
'15644',KYQ PURI EXPRES,27
'17416',HARIPRIYA EXP  ,32
'17415',HARIPRIYA EXP  ,32
'17412',MAHALAXMI EXP  ,19
'15647',GUWAHATI EXPRES,56
'17411',MAHALAXMI EXP  ,18
'12257',KOCHUVELI GR   ,21
'16787',TEN JAMMU EXP  ,63
'12254',ANGA EXPRESS   ,31
'12253',ANGA EXPRESS   ,28
'12252',WAINGANGA EXP  ,26
'13308',GANGASATLUJ EXP,70
'12250',NDLS HWH YUVA  ,9
'13307',GANGASUTLEJ EXP,78
'13302',SUBARNAREKHA EX,14
'02510',KYQ BNC SUVIDHA,19
'12259',NDLS  DURONTO  ,5
'13301',SUBARNAREKHA EX,13
'15643',PURI KYQ EXPRES,27
'51422',NZB PUNE PASS  ,75
'14044',GARHWAL EXPRESS,13
'14041',MUSSOORIE EXP  ,22
'14042',MUSSOORIE EXP  ,19
'14043',GARHWAL EXPRESS,13
'19411',AJMER INTERCITY,12
'22981',KOTA SGNR SF EX,28
'22982',SGNR KOTA SF   ,28
'12323',HWH NDLS EXPRES,12
'12322',KOLKATA MAIL   ,50
'13238',KOTA PNBE EXP  ,30
'13239',PNBE KOTA EXP  ,22
'12327',UPASANA EXPRESS,19
'12326',NLDM KOAA EXP  ,18
'12325',KOAA NLDM EXP  ,17
'12324',NDLS HWH EXPRES,14
'13233',RAJGRIHA EXPRES,15
'12329',W B SMPRK KRNTI,9
'12328',UPASANA EXPRESS,19
'13236',INTERCITY EXP  ,29
'13237',PNBE KOTA EXP  ,27
'13234',RAJGRIHA EXPRES,15
'13235',INTERCITY EXP  ,28
'14220',LKO BSB EXP    ,11
'14223',BUDH PURNIMA EX,19
'14224',BUDHPURNIMA EXP,19
'14227',VARUNA EXPRESS ,11
'14228',VARUNA EXP     ,11
'18214',JP DURG EXP    ,21
'18216',JAT DURG EXP   ,26
'18211',DURG JDB EXP   ,15
'18210',R DRZ EXPRESS  ,8
'18213',DURG JP EXP    ,20
'18212',JDB DURG EXP   ,15
'22826',MAS SHM EXP    ,24
'51401',PUNE MMR PASS  ,34
'18695',IPR RJPB EXPRES,7
'18697',KOSHI EXP      ,23
'18696',RJPB IPR EXPRES,7
'18698',KOSHI EXP      ,23
'18501',VSKP GIMB EXP  ,29
'18503',VSKP  SNSI   EX,26
'18502',GIMB VSKP EXP  ,29
'18504',SNSI VSKP EXP  ,36
'13120',DLI  SDAH EXP  ,89
'18509',VSKP NED EXPRES,13
'18508',HIRAKUND EXP   ,48
'16855',MANGALORE EXP  ,24
'16854',CHENNAI EXPRESS,19
'15159',SARNATH EXPRESS,46
'16857',MANGALORE EXP  ,20
'16856',PUDUCHERRY EXP ,24
'14318',DDN INDB EXP   ,30
'14319',INDB BARELLY EX,20
'14314',BE LTT EXPRESS ,28
'14315',INTERCITY EXP  ,16
'14316',INTERCITY EXP  ,16
'14317',IND DDN EXPRESS,31
'14310',UJJAIYANI EXP  ,31
'14311',ALA HAZRAT EXP ,50
'14312',ALA HAZRAT EXP ,45
'14313',BAREILLY EXP   ,27
'16853',TRICHY EXPRESS ,19
'12898',BBS PDY EXPRESS,20
'12895',HWH PURI EXPRES,10
'12894',BBS EXPRESS    ,15
'12897',PDY BBS EXPRESS,20
'12896',PURI HWH EXPRES,11
'12891',BGY  BBS EXPRES,16
'12890',YPR TATA EXP   ,24
'12893',BLGR  EXPRESS  ,15
'12892',BBS BPO EXPRESS,16
'18030',SHM LTT EXPRESS,83
'22407',BSB ANVT G RATH,9
'59439',AHMADABAD PASS ,72
'11078',JHELUM EXPRESS ,65
'11072',KAMAYANI EXPRES,41
'11073',LTT CHENNAI  EX,18
'11070',TULSI EXPRESS  ,25
'11071',KAMAYANI EXPRES,44
'11076',BIDR LTT EXP   ,13
'11077',JHELUM EXPRESS ,66
'11074',CHENNAI LTT EXP,17
'11075',LTT BIDR EXPRES,13
'22618',TPTY  SBC  EXP ,8
'22619',BSP TEN EXPRESS,30
'22610',INTERCITY EXP  ,15
'22611',MAS NJP EXPRESS,22
'22612',NJP MAS EXPRESS,22
'22613',HALDIA EXPRESS ,17
'22614',HLZ MAS SUP EXP,15
'22615',TPTY CBE  EXP  ,9
'22616',TIRUPATHI EXP  ,9
'22617',TIRUPATHI EXP  ,9
'04923',LKO NLDM SF SPL,9
'04927',BSB CDG SPECIAL,8
'04924',NLDM LKO SF SPL,9
'04928',CDG BSB SPECIAL,8
'12419',GOMTI EXP      ,17
'12418',PRAYAG RAJ EXP ,8
'12411',INTERCITY EXP  ,8
'12410',GONDWANA EXPRES,34
'12413',AII JAT EXPRESS,21
'12412',INTERCITY EXP  ,8
'12415',NIZAMUDDIN EXP ,21
'12414',JAMMU AII EXP  ,22
'12417',PRAYAG RAJ EXP ,8
'12416',INTERCITY  EXP ,20
'58220',CHRM BSP PASS  ,78
'51196',BPQ WR PASS    ,42
'18496',BBS RMM EXPRESS,26
'15606',GHY INTERCITY  ,32
'12525',KOAA DBRG EXP  ,25
'12524',NDLS NJP SF EXP,19
