KHAT,20
SWF ,40
MAP ,140
GPD ,20
NWA ,70
AGZ ,20
RPH ,850
GER ,50
TLGP,60
BVA ,40
KXP ,20
CDA ,40
DTAE,10
MGTD,20
MNTT,20
BL  ,1140
KCM ,20
NRG ,150
PKNS,40
AVRD,60
AMBR,20
KUE ,140
NHT ,170
GAGA,20
RCD ,20
KAQ ,10
HDK ,20
LKE ,200
OKA ,90
MTP ,40
LSR ,260
ASR ,820
BSPL,20
KLA ,10
NRI ,190
ALU ,270
DXD ,30
MTPR,20
PMN ,20
VTM ,100
SOY ,70
VJA ,40
KSG ,680
ND  ,1430
NRGR,60
AMB ,200
DDR ,230
CBM ,160
GTT ,20
DUMK,20
CKP ,590
JMV ,30
JNRI,20
SNGN,40
NMD ,20
JRJ ,20
SNGR,40
BRJN,200
SNGP,100
RT  ,20
TBN ,150
NGS ,20
TNGL,200
HAQ ,20
TIA ,20
VBL ,320
BOW ,20
TKC ,20
SCO ,60
BSZ ,30
BSE ,110
BDNP,10
KXI ,10
MSR ,50
BHS ,630
SAO ,30
MOP ,20
GJ  ,20
BV  ,190
WL  ,1360
MGF ,40
TPQ ,20
ROA ,20
BORA,20
TRA ,30
SMI ,160
LIG ,50
BSI ,20
JEP ,10
LMT ,120
AY  ,420
RGJ ,40
MHJ ,140
RMO ,60
ANY ,20
GOA ,40
KMQA,20
BVC ,160
TDPR,220
TLY ,600
SLS ,40
MYM ,10
KBK ,20
ATH ,80
RLO ,60
NAVI,50
BAZ ,180
BDPL,20
GTJT,80
TDP ,20
LPR ,20
CH  ,280
CMNR,20
RNO ,40
CKNI,20
GGA ,120
BAHI,20
KMQ ,80
HSI ,50
NOQ ,620
PAW ,40
KXG ,40
DSJ ,60
BBN ,60
MBB ,100
MKR ,80
KFV ,20
GP  ,290
MWJ ,40
PTA ,150
CPS ,70
HDW ,160
ADL ,40
TPNI,40
CEU ,10
ISH ,30
FZR ,180
BDN ,20
MV  ,340
HBG ,90
JDB ,80
REG ,20
TTW ,40
HPU ,620
JUJA,20
DNM ,40
VNE ,20
NDN ,80
UJP ,50
MDL ,20
BWK ,40
PKR ,470
PTS ,40
MAD ,190
VQD ,20
JTTN,40
SDL ,550
DLQ ,20
HLK ,30
NLR ,1520
PDE ,90
ARGD,10
BCHL,20
MYS ,520
BSS ,20
GSP ,90
SJL ,20
PDGN,60
JRR ,10
TRK ,60
CRU ,70
KVM ,60
GOK ,100
SHK ,40
PKPU,40
BGPR,20
CNI ,210
BGPL,20
KGND,20
BER ,420
KNPS,20
BJU ,1310
SBNM,30
CPA ,260
SFH ,10
MZM ,90
KIN ,90
IDR ,140
ALW ,20
LLI ,40
BJG ,20
MAQ ,420
GSPR,80
ADQ ,20
BJUD,30
BQU ,40
TRKR,20
PDH ,120
WJR ,180
CX  ,20
BGP ,560
CC  ,150
MLDT,1090
DKGS,60
FTP ,330
WPR ,60
SDLP,170
MDLM,10
BAT ,90
RA  ,40
PKRD,20
PKRA,20
DBD ,260
MPML,40
BCH ,440
NZM ,1780
KKN ,150
KVJ ,20
DKGN,20
GLU ,20
POF ,10
TKPY,20
TLU ,80
ALAI,20
CDRL,10
TAT ,20
AJK ,10
MOA ,10
UTL ,40
JNO ,50
ERN ,800
NIA ,190
GYM ,150
SMK ,150
BAHL,20
BKSL,40
VP  ,40
MIN ,20
PBL ,20
SPZ ,110
DLC ,40
RSYI,40
MK  ,40
UDGR,160
TSK ,20
MRX ,20
AIT ,110
SBB ,250
MLZ ,80
VHGN,20
MINJ,30
LWR ,220
SYA ,50
RAA ,110
SKY ,90
FL  ,890
SBT ,180
PPN ,50
SRO ,90
SJNP,60
VST ,20
JAO ,150
SXN ,40
NNW ,110
SBBJ,40
GRA ,80
NDJ ,10
BKO ,50
NTV ,40
RBK ,40
BQG ,80
NOMD,40
BIJ ,40
LJN ,790
KRLR,60
PN  ,20
MTHP,80
TATA,960
BXY ,30
NKM ,80
SAH ,90
KRLI,20
URPR,70
PSPY,40
MRTL,20
LHN ,60
KUF ,20
DINR,80
DPX ,20
KAI ,20
BLS ,1230
URL ,180
KART,40
DGPP,40
LKDU,20
AWY ,1210
AGB ,20
ASAF,20
UMD ,200
KEJ ,30
SRAS,30
RC  ,620
NPD ,100
LNA ,20
MNE ,310
VDE ,60
TUV ,20
PSB ,90
YG  ,480
PNU ,960
GPU ,20
PTRL,30
BMO ,110
KRJ ,300
BPY ,40
BIQ ,20
SNT ,390
JPZ ,20
PLA ,20
BTJL,300
KKD ,40
THP ,40
BPO ,20
ORR ,20
APA ,20
JKN ,110
SNF ,100
HWT ,20
SSB ,310
TUVR,130
SNTD,60
SNH ,20
BBS ,2100
LDH ,1760
SUW ,20
DAPD,30
KCJ ,40
BLSA,60
NNA ,500
SNPR,20
DAL ,60
NEW ,80
PTRU,150
DTP ,10
BLSN,20
KFF ,50
AJP ,30
SIW ,10
KAR ,20
NRX ,20
BRAM,10
TKBG,30
INK ,20
SELU,320
PTRD,210
PTRE,30
SNSL,60
TKBN,20
